query name,avg_round
read from input,1.0
append to end of this book,1.0
return at position,1.885
convert to string,1.289
identify as armed,0.0
set for file dialog window,1.0
get with style,1.429
get for locale,1.778
return for language,1.0
process on text field,0.0
read from input,1.0
write to stream,1.5
move to location,1.0
construct from components of this builder,0.0
retrieve in row of this resultset object,1.474
replace in list of parameters,0.0
return over elements,1.567
force in contents of this preference node,0.0
return for serialstruct,0.0
produce for activationgroupdescs,0.0
set to value,2.011
append to writer,1.0
create with edge,1.6
create for getting,0.0
convert to utf-16 representation,0.0
remove from layout,0.0
return for parser,1.0
create on side of the insertion point,0.0
obtain from text string,1.8
return for attribute,1.6
create for actions,1.0
acquire on file,0.0
return for class printerisacceptingjobs,1.0
get between components,1.0
store in column,1.0
append to end of the menu bar,0.0
set for scanning,0.0
set to rectangle,1.0
return for object,2.077
append to sequence,1.0
return in sequence,1.438
compute for iterator,0.0
get from resolved,0.0
read from input stream,1.51
make for mxbean,1.0
read in string,1.0
return for value,3.896
flip to card of the container,0.0
create with name,1.533
remove from listener list,1.0
initialize for signing,0.0
remove from layout,0.0
write to stream,1.5
add to soapbody object,0.0
read from stream,1.382
return for calendar,1.0
return for button,1.25
return over elements,1.567
associate with feature,0.0
convert into string,1.289
return with number of years,1.0
invoke on ui,1.212
set at index,1.357
return about parameters,3.0
create with width,1.0
read from input stream,1.51
parameter to values,0.0
set for container,1.0
get for file name,0.0
create with alignment of alignment,0.0
specify about event,0.0
append as such,1.286
add with tab title,0.0
return to object registry,1.0
delegate to parent,0.0
return from input method,1.0
get as such,1.0
return for connection,1.0
remove from set,1.0
align along baseline,0.0
set for track,1.0
get from certificate,1.0
specify in setsubjectalternativenames,0.0
add with name,1.308
return as short,1.0
return for parseposition,0.0
retrieve for procedure,0.0
set for source,1.571
write to stream,1.5
set in rowset object,1.0
bind to object,1.667
modify to listeners,0.0
convert to gssname object,0.0
create with location,1.0
return given unit,0.0
remove from choice menu,1.0
return for object,2.077
return for class mediatray,1.0
specify for window,0.0
insert into value field,1.0
associate with key,2.375
return for thread,1.75
initialize for size,0.0
insert into queue,1.0
set for calendar fields,0.0
specify for jobs,1.0
move to position,1.75
create on edge of the character,1.0
return as array,4.408
aid in implementation of the case mousewheellistener,0.0
make at index,0.0
return for type of data,1.5
remove from combo box model,0.0
return for class mediasizename,1.0
convert to integer,0.0
return on character range,0.0
return between zero,1.5
remove from set,1.0
compare with openmbeanconstructorinfosupport instance,0.0
obtain from input stream,1.5
return for character,1.786
return for class,1.741
compare with object name,0.0
write to output stream,1.8
insert into image stream,0.0
retrieve on implementation,0.0
set for object,1.742
return from utc,0.0
pass in object,0.0
write to file,1.231
insert into dynany,1.4
remove from beancontext,1.0
append to formatter,2.182
provide for xml namespaces,0.0
insert into queue,1.0
change for component,1.0
return with override zone,0.0
return for pixel,1.5
register in mbean server,0.0
return in coordinate system,1.5
get for interface,1.0
return in serialblob object,1.0
compare to object,1.623
write to stream,1.5
obtain for units,0.0
set to values,1.188
set to maximum,1.667
return in blob value,0.0
return for class finishings,1.0
add around viewport,0.0
return for locale,1.619
increment for object,0.0
read from input stream,1.51
return by typically,0.0
return with data layout,1.5
wrap into buffer,1.5
call on droptargetlistener,1.0
write to outputstream,1.0
receive from frame,0.0
replace in substring of this sequence,0.0
unblock from source address,0.0
move to row,1.0
return for state,1.0
obtain from url,1.0
report to replacement value,0.0
convert in user space,0.0
read from input stream,1.51
return in bytes,1.818
return for currency code,0.0
bind to name,1.571
focus for object,0.0
create with color,1.0
write to stream,1.5
set to properties argument,0.0
add to popup menu,1.0
return for role reference,1.0
refresh from data provider,0.0
indicate for annotation type,0.0
set for entry,1.0
set for list,1.0
obtain for midi,1.8
resolve against baseuri,0.0
return from defaults,1.095
perform upon phase advance,0.0
replace for key,1.0
fetch along flow axis,0.0
set to reader object,1.0
compare to another,1.0
retrieve for column,1.0
set to java value,0.0
read to characters of data,0.0
return including value of current selection,0.0
return in input color space of this profile,0.0
obtain for sequencer,1.0
create for drawing buffer,0.0
insert at tail of this deque,0.0
locate for print services,1.0
set to rotation transformation,0.0
display in text,1.0
return for character errors,0.0
paste from system clipboard,0.0
get from object,2.667
register for object,1.7
retrieve for role name,1.667
return from sequence,1.438
include in role,0.0
return from bank,1.889
set to float,1.333
get for transformerfactory,0.0
compare to object,1.623
return to node,1.533
report with throwable,0.0
set for text component,0.0
set for track,1.0
ignore within transaction,0.0
load from codebase url path,1.0
set to location,1.375
set to string,2.105
retain in vector,0.0
return with sequence of characters,0.0
bind to default namespace,0.0
read from input stream,1.51
insert into sequence,1.0
set in info array of type indescriptortype,0.0
insert at position,1.375
return in bytes,1.818
perform for subrange of the array,1.0
return with days,0.0
return with field,1.0
set to ref object,0.0
apply to date,0.0
return in bits of samples,0.0
compare with principal,1.0
get for jaxbelement,0.0
install as columnheaderview of the scroll pane,0.0
retrieve for fetch direction,1.0
obtain from object,1.0
return over elements,1.567
set for level,1.0
determine in category,0.0
compare to string,1.0
insert into sequence,1.0
forget about transaction branch,0.0
remove for key,1.895
return in pixels,1.0
add to end of the list of addresses,0.0
set in command,0.0
obtain from system clock,2.048
invoke on ui,1.212
insert into choice,0.0
return for value,3.896
add to wsa,1.0
add to defaults,0.0
return to right,0.0
flip to card of the specified container,0.0
add to contextlist object,0.0
provide for region,0.0
add from index0,1.0
return for operation,1.0
compare to object,1.623
return in range,1.4
obtain from text string,1.8
set for source,1.571
return for constructor,0.0
return from point,1.389
append to sequence,1.0
return for caret,1.6
create with binding,0.0
perform between object,1.0
obtain from mixer,1.0
prepare for rendering,0.0
compute with rectangle,0.0
compare for equality,1.13
return in sequence,1.438
return for set attribute,0.0
associate with threadinfo,1.0
return for object,2.077
append in roleunresolvedlist,0.0
remove from beancontext,1.0
return in book,0.0
associate with attribute,1.0
set for object,1.742
return with bit,1.0
write to mixer,0.0
associate with document,1.0
return in set,2.36
extract as nanos of day,0.0
retrieve for logger,1.0
find with parameter type,0.0
add to registry,1.0
set for subprocess standard,0.0
retrieve on object,1.88
add to end of this container,0.0
set to copy of the transform,0.0
remove from those of the receiver,0.0
remove from list,1.438
create for element,1.0
paint on graphics object,0.0
len from stream,0.0
set at position,2.579
set for button,1.444
write in java programming language,1.0
set on execute,0.0
create with capabilities,0.0
get for mbean,1.0
arrive at phaser,1.0
return before sort,1.0
return for reading,1.0
associate with type,0.0
return in milliseconds,1.5
add to end of the list,1.0
close to server,0.0
return from point,1.389
obtain from text string,1.8
append to text,1.0
return from defaults,1.095
return with duration,0.0
replace from start,0.0
set to value,2.011
pass in object,0.0
add for events,0.0
get for editor component,1.0
perform on bufferedimages,0.0
report to listeners,1.917
add from index0,1.0
return as double,1.2
return for entry,1.0
return at index,1.86
return in image,2.111
return for commandenvironments,0.0
return for thread,1.75
set from file reference,0.0
set based on center point coordinates,0.0
return with name,2.537
create from spliterator,2.773
create with width,1.0
retrieve in row of this resultset,0.0
write to objectoutputstream,0.0
return in image,2.111
decode into application data buffer,0.0
set to float,1.333
position with mouse gesture,0.0
replace with content,0.0
name to statements,0.0
pass in object,0.0
create with width,1.0
deselect from index0,0.0
return upon acquired,1.0
create with size,1.875
get for producing,0.0
return from call,1.0
set for data format,0.0
call to output,0.0
occur on check box,0.0
provide to look,0.0
return including name,2.537
visit in annotation,1.417
draw in paintmenuitem,0.0
write to file,1.231
add to store,0.0
reverse to descending,0.0
set for response,0.0
associate with key,2.375
read from file,1.312
return between points,1.0
write for element,1.0
return for codesource object,0.0
remove from format,0.0
return over elements,1.567
set to char value,0.0
set for component,2.417
remove from list,1.438
convert in source,0.0
change to set,0.0
read from stream,1.382
return for address,1.667
set for channel,0.0
return in vm,1.0
specify as char value,0.0
return for pages,1.0
add to position,1.0
write in java programming language,1.0
return with duration,0.0
set for view,1.0
add to scroll pane container,0.0
return at columnindex,0.0
relativize against uri,0.0
return with number of nanoseconds,1.0
sign in column,0.0
return with appearance,0.0
return for jtogglebutton,0.0
set as match column,1.0
remove from list of auxiliary look,0.0
add to rectangle2d,1.0
return for bands,1.0
allow from choices list,0.0
remove for events,0.0
return over soapheaderelement objects,0.0
write to stream,1.5
create over elements,1.0
return as sequence,1.438
unschedule for execution,0.0
give as to direction,1.0
listen for connection,0.0
get for level,1.0
get from year,0.0
convert to path object,0.0
normalize to utc,0.0
return for time zone,1.5
supply for compatibility,0.0
open for reading,1.0
obtain from date time object,1.667
evaluate for permissions,0.0
attribute for text range,0.0
set for number of rows,1.778
return for bcp47 language code,0.0
return from defaults,1.095
return in units of micrometers,0.0
set for scope,0.0
get for mbean,1.0
retrieve following character,0.0
set to typecode object,0.0
retrieve for whether,0.0
return from defaults,1.095
remove from child array,0.0
mark in stream,1.0
return with result of the given function of the exception,0.0
release for lines,0.0
return with index,1.86
append to formatter,2.182
read in stream,1.382
return for class sides,1.0
return in jlist,1.0
return for calendar field of this calendar instance,1.0
create with width,1.0
invoke on ui,1.212
return for printer job,0.0
transform into series of bits,0.0
obtain from system clock,2.048
write from sequence,0.0
set as int,1.4
return for drop line,0.0
write to output stream,1.8
return as double,1.2
return with number of seconds,1.0
get on removed,0.0
set for information flags,0.0
get with default style,1.0
return over elements,1.567
return in form of imagetypespecifierss,0.0
allow for restricting of the characters,0.0
set for rectangle of pixels,1.0
create from uri,1.0
see in document,0.0
show depending on value of parameter,1.0
set for table,1.0
return for pages,1.0
encode from byte array,1.667
return in pixels,1.0
replace between indices,0.0
return at index index,1.0
write to clob value,1.0
convert to value type,1.0
begin to output,0.0
replace with value,1.375
obtain with encoding,1.0
read from input stream,1.51
make through rmi connector,0.0
change for dates,1.0
retrieve for component,0.0
redo from index of the next edit,0.0
add to listener list,1.375
broadcast by calling,1.0
delimit in tokenizer,0.0
get from call,0.0
compare with type,0.0
register in registry,0.0
get from date time,1.667
schedule for rate execution,1.0
enumerate along with objects,0.0
specify at corner of the printable area,0.0
set at index,1.357
set in command,0.0
change for dates,1.0
add with label,0.0
compare to object,1.623
compare with object,1.623
set for reads of data values,0.0
append to end of this book,1.0
unregister from mbean server,0.0
uninstall from panel,0.0
compare with kerberoskey,0.0
return in pixels,1.0
return between border,1.0
support to encoding,1.0
invoke on ui,1.212
set in pixels,1.0
return from bank,1.889
set to value,2.011
set for jsplitpane,1.0
delete from name,0.0
set to rotation transformation,0.0
write to stream,1.5
invoke on ui,1.212
remove from multicaster,0.0
set for return value of the method,0.0
return from instance,1.562
set to string,2.105
add to progress bar,0.0
return for laf,0.0
specify in setsubjectalternativenames,0.0
read from input stream,1.51
set in ip datagram header,0.0
add to menu,1.0
arrive at phaser,1.0
shutdown for writing,0.0
return for look,1.667
set to value,2.011
invoke on listener,1.0
obtain in calendar system,0.0
parse as schema,1.0
return as appropriate,0.0
return along axis,1.571
return for transfer,1.0
recompute based on font,0.0
add to object,1.583
swap at positions,0.0
add at tab index,0.0
set at index,1.357
return for row,1.929
mark as being,0.0
set for pixel,1.571
receive from list,1.0
enable for use,0.0
get with style,1.429
get for unit,1.0
convert in pixel coordinates,1.0
map to view,1.0
get with default style,1.0
set to value,2.011
set at position,2.579
return for column,1.818
add to edits,0.0
add to view,1.0
assign to element of the specified array of objects,0.0
return within char sequence,0.0
read from object input stream,0.0
report to character action,0.0
remove for key,1.895
obtain from proleptic year month day fields,1.0
find with name,1.857
insert into queue,1.0
convert into string,1.289
return with function,1.667
extract from data,0.0
paint on slider,1.0
set with fault code,0.0
get for file object,1.5
create for documentation task,0.0
set for table,1.0
return for server name,0.0
wrap in writer,0.0
replace in list of parameters,0.0
disable to track,0.0
convert to calendar field values,1.0
compare to object,1.623
move to end of this resultset object,0.0
set to value,2.011
return for timestamp,0.0
return for type,2.24
obtain for chronology,1.5
set to acolumn,1.0
log with parameter,0.0
return with year,1.0
register as object,1.7
add to container,1.6
deny about class of the bean,0.0
update with array of bytes,1.0
create with look,1.5
pass in object,0.0
offset for date,0.0
return for view component,1.0
convert to string,1.289
remove for key,1.895
obtain from system clock,2.048
return between cells,1.0
create with role,0.0
return with number of minutes,1.0
return including information,1.0
decode into sequence of plaintext application data buffers,0.0
remove from ui delegate,0.0
attach to jtable,0.0
obtain from url,1.0
read from input,1.0
treat as insensitive,0.0
add to element,1.571
write to stream,1.5
create for handling,1.0
return with number of days,1.0
test for equality,1.0
remove in types of controller event,0.0
store in column,1.0
apply on mbean,1.0
determine for view,1.0
retrieve for resolving,0.0
show on screen,0.0
create as such,0.0
compare to object,1.623
return for uri,2.444
return for iso chronology,1.0
return in serialclob object,0.0
convert into instance of class class,1.6
fall before region,1.0
return for pixel,1.5
remove from list of registered listeners,0.0
parse as decimal,0.0
return in copy of this local variable,0.0
return between border,1.0
write to output stream,1.8
initialize with key,1.111
register for propertychange event,0.0
return for class mediasizename,1.0
specify as string,1.0
establish with data source,0.0
remove from attribute,1.737
return for component,3.712
set for window,1.5
pass with object reference,0.0
provide to days,0.0
support within transaction,1.0
return with array,4.408
set in sequence,1.0
set for window,1.5
start with prefix,1.0
convert to long,2.0
send with jtabbedpane,0.0
return including separators,0.0
register with selector,1.0
return at start of the logical run,0.0
create for multi,0.0
emit for paragraph,0.0
return for row,1.929
return without field,1.0
set to timeout,0.0
create from saxexception,0.0
render as line,0.0
acquire from semaphore,1.0
create for jrootpane,0.0
remove from list,1.438
return in seconds,1.4
return in list,1.667
compare to year,0.0
obtain with year,1.833
return for oid,0.0
add to count,0.0
add to layout,1.0
return in 1/72nds of an inch,1.0
find with name,1.857
split around matches of the given regular expression,0.0
return in sequence,1.438
set to value,2.011
call for portableremoteobject,0.0
return in set,2.36
read from stream,1.382
set in table,1.0
invoke on ui,1.212
set in command,0.0
return for image format,0.0
move to conflict row,0.0
install with name,1.0
remove from button,1.0
separate in pattern,0.0
return from generator,1.0
return in units,1.0
pass in object,0.0
open for reading,1.0
return at index,1.86
remove from model,1.0
add to list of interested consumers,1.0
generate for qname,0.0
set as wsam,1.0
read in stream,1.382
set to value,2.011
install from style,0.0
invoke on ui,1.212
return for manifest,1.5
return in coordinates of the component,0.0
return for jinternalframe,1.667
reset to mark,1.0
return for socket,1.5
remove from attribute,1.737
return for class,1.741
return for component,3.712
give as to direction,1.0
set as unit,1.0
add to path,1.778
perform from accumulation type,0.0
get from jcombobox,0.0
return in certification path,1.5
return in representation of this biginteger,0.0
focus before acomponent,0.0
create for component,1.375
create with default soappart,0.0
construct for charset,1.0
depend on type,0.0
initialize with key,1.111
return with range of the specified array,1.0
drain in objectoutputstream,0.0
remove from table,0.0
convert to biginteger,1.6
invoke on ui,1.212
handle in menu,0.0
remove from list,1.438
produce to type,0.0
decode into integer,0.0
retrieve for warning error,1.0
set for object,1.742
move to index,0.0
declare on xml declaration,0.0
get for certificate signature,0.0
regard as character,0.0
call as moves,0.0
return from defaults,1.095
remove from receiver,1.0
remove from transaction,0.0
arrive within time,0.0
create for toolbar components,1.0
return for doc flavor object,0.0
get in list,1.5
get from entry,1.0
get for source,1.0
convert to tckind instance,0.0
return for language tag,1.0
return for button,1.25
return at index,1.86
return for identifier,1.583
set in command,0.0
remove with qname,0.0
clear of exception,0.0
determine for view,1.0
return for request,1.0
update with byte,0.0
replace for key,1.0
remove from button,1.0
return for connection,1.0
insert into document,1.0
perform to member of the float value,0.0
invoke on ui,1.212
set on button,1.444
read from stream,1.382
return without color conversion,0.0
return with number of hours,1.0
add for menu events,0.0
consider for storage,1.0
convert to utf-16 representation,0.0
return over elements,1.567
produce for method,0.0
append to formatter,2.182
set on event locator,1.0
return for sentence breaks,0.0
append to formatter,2.182
read from input stream,1.51
set in command,0.0
remove from cache,0.0
register with object,1.7
obtain for state,1.0
invoke on ui,1.212
append in attributelist,0.0
restore to state,1.0
write to output,1.0
perform for subrange of the array,1.0
specify as string,1.0
copy by distance,0.0
convert in object,1.364
find from search path,1.0
obtain for event,1.0
invoke on ui,1.212
return for jar,1.0
obtain from epoch day,1.333
create with width,1.0
parse as decimal,0.0
debug for textlayout,0.0
remove at position,1.6
read from channel,1.4
set in form of a rectangle object,0.0
return before node,1.533
open to url,0.0
resize by dragging,0.0
create from array of name components,0.0
set to matrix,0.0
return as double,1.2
set in implementation of xmlreader,0.0
save to date,1.0
add to listener list,1.375
create for mime type,0.0
return from joptionpane,0.0
insert into value field,1.0
write to stream,1.5
cause to component,0.0
initialize with set of specific parameter generation values,0.0
return without color conversion,0.0
return for short,1.0
insert at end of this deque,0.0
return for class,1.741
set for component,2.417
consider for storage,1.0
replace with contents,0.0
obtain from object,1.0
make on request,1.0
obtain from text string,1.8
set for pages,1.0
assign to element of the specified range of the specified array of longs,0.0
update from treepaths,0.0
add to phaser,1.0
construct from charset names,0.0
write to stream,1.5
return for intstream,2.0
remove for list,1.438
read from input stream,1.51
create in directory,2.429
create for jar,0.0
get for zone,1.571
reset to usually,0.0
occur on component,1.0
return in table,1.25
insert into sequence,1.0
retrieve for soappart object,0.0
return as method,1.4
decode from input byte array,1.0
pass in object,0.0
report to listeners,1.917
return as last queue,0.0
return for minute,0.0
return for link,0.0
return in 1/72nds of an inch,1.0
convert to text nodes,0.0
report to listeners,1.917
remove at index row,0.0
display for disk,0.0
parse as integer,1.0
return for cell,1.0
set for table,1.0
create given name strings,0.0
present to user,1.0
specify as element,0.0
set for trayicon,1.0
compare to another,1.0
register with rowset object,0.0
return with number of years,1.0
return following bit,1.0
return in jdesktoppane,0.0
prepare for rendering,0.0
invoke on context,0.0
add to choice menu,0.0
get for rendering algorithms,0.0
set for text area,1.0
append to buffer,1.0
return for user,0.0
return with number of weeks,1.0
translate to point,1.0
return after the,1.0
append to buffer,1.0
return with number of nanoseconds,1.0
create from typecode,0.0
update with character stream value,0.0
return at index,1.86
return in radix,1.0
add to attribute,1.5
register with imageproducer,1.0
retrieve in blob value,1.667
retrieve for update statement,0.0
return from boundedrangemodel,1.0
query for document format,0.0
return with number of minutes,1.0
return for object,2.077
return for script,1.0
return as draggesturerecognizer,0.0
return for object,2.077
determine for view,1.0
set on logger,1.0
return between zero,1.5
return for cell,1.0
replace with value,1.375
return in use,1.0
return with name,2.537
return for insets,1.8
return for compositedata instance,0.0
return for object,2.077
read from stream,1.382
set at position,2.579
return with ensuring,0.0
return for volatileimage,1.5
set to update value,0.0
create with bindings,0.0
insert into vector,0.0
return with amount,1.529
get for band of pixel,0.0
return in list,1.667
add to end of this composite name,1.0
group under sslsessioncontext,0.0
obtain from text string,1.8
receive from menu item,0.0
create with size,1.875
return in units,1.0
obtain from clock,1.1
set to minwidth,0.0
update with stream value,1.0
receive for unregistration of an mbean,0.0
remove in queue,1.4
define for focus traversal operation,0.0
map to value,0.0
set for button,1.444
present to user,1.0
reset to memory usage,0.0
read from input stream,1.51
obtain from era,1.0
return as part of the result,0.0
return given point,1.389
remove from list of registered progress listeners,1.0
impose upon sides of the print medium,0.0
push onto stack,1.0
write to output stream,1.8
return from point,1.389
colorconvert in source raster,0.0
return for panel,1.0
replace in parent,0.0
push onto top of this stack,0.0
return by getchanged,0.0
remove from file chooser,0.0
return with amount,1.529
return with data layout,1.5
return for country,1.0
set to value,2.011
remove from parent,1.286
remove from model,1.0
set to value,2.011
convert to instant,1.333
concatenate to affinetransform,1.0
convert into days field,0.0
generate for message format object,0.0
insert at front of this deque,1.333
return for bufferstrategy,1.0
return for parameter,1.923
set to state,2.462
retrieve to delegate object,0.0
create along with attributes,0.0
enable for use,0.0
edit in column,0.0
indicate for proportional,0.0
return for iso chronology,1.0
compare for equality,1.13
write to output stream,1.8
return for imagegraphicattribute,0.0
return within subarray,0.0
support by clause,0.0
set for use,1.0
return for class,1.741
offset for bands,0.0
return for image format,0.0
wrap into buffer,1.5
decode into byte,0.0
find from search path,1.0
set to value,2.011
grant to protectiondomain,0.0
compare for equality,1.13
return for cursor,1.4
sort at end,0.0
create for w3c dom,0.0
append to end of this vector,1.0
return for method invocation,0.0
set to coordinates,1.0
write to output stream,1.8
obtain from clock,1.1
remove from list of consumers,0.0
return as float,1.4
allow based on security policy,0.0
read from stream,1.382
insert to corba object,0.0
occur on jlayer,0.0
obtain about source lines of a particular type,0.0
add to item list,0.0
return for rectangle of pixels,1.0
raise to power of a double value,0.0
remove from selection,1.0
establish to connector server,0.0
set to value,2.011
commit to spinnermodel,0.0
reset with value,1.0
return for dimension,1.286
assign to alias,1.5
invoke on ui,1.212
read in input source,0.0
mark in input stream,1.0
return at position,1.885
move to front of this resultset object,0.0
insert into environment,0.0
obtain for character print data,0.0
return past end of the logical run,0.0
insert into dynany,1.4
set to string value,1.0
return for word breaks,0.0
know about addresses of endpoints,0.0
convert into value,1.545
retrieve to right of the decimal point,0.0
get from crl,1.0
return in children,1.5
return with number of seconds,1.0
return for pixel,1.5
determine given glyphs,0.0
set for editor,1.0
set for sequence,1.0
create for applet,0.0
reset to default values,0.0
assign to element of the specified array of shorts,0.0
return with number of weeks,1.0
set for object,1.742
set for beancontext,1.667
return in set,2.36
get given index,1.5
set to value,2.011
create from spliterator,2.773
write without closing,0.0
remove for instance,0.0
retrieve for warning error,1.0
add to string,1.0
install on child components of the jcomponent,1.0
move to target,0.0
apply to filteredrowset,0.0
replace in storage,0.0
represent before time,0.0
set to threshold value,1.0
return over elements,1.567
create with type,1.0
obtain from input stream,1.5
set for graphics2d context,0.0
create for writing,0.0
return in form of a set of entries,0.0
compare with object,1.623
parse into url object,0.0
convert in pixel coordinates,1.0
return for event,2.214
adopt from document,0.0
return with altered,1.0
render in color,0.0
get as such,1.0
urus to prefix,0.0
parameter to values,0.0
construct from array of items,0.0
return to key,2.136
copy into array,1.0
send to imageconsumers,0.0
write to file,1.231
return for class compression,1.0
pass in object,0.0
convert in string,1.289
insert at tail of this queue,1.429
get for logger,1.0
retrieve within catalog,0.0
add for treeexpansion events,0.0
set for fields year,0.0
set to specified,0.0
overwrite in graphics2d context,0.0
create for mechanism,0.0
return as int,1.733
set before after,0.0
occur on list,0.0
report to listeners,1.917
return in format,1.5
write to channel,1.8
enable for composition,1.667
return for character,1.786
delete at index,0.0
return in pixels of the raster,1.0
obtain from object,1.0
unmarshall from input stream,0.0
return for endpoint,1.0
set along axis,0.0
return with number of seconds,1.0
return from look,1.667
set for rectangle of pixels,1.0
write from input stream,1.0
set with values,1.188
get from month,1.667
return to dataflavor,1.0
associate with xml source document,0.0
add to rectangle2d,1.0
add to end of this ldap name,1.0
read from file,1.312
get from text editing component,1.0
obtain for value,1.857
bring with icon,1.0
retain in list,0.0
add to element,1.571
remove from spinner,0.0
set in command,0.0
set in pixels,1.0
return from utc,0.0
return with zone,0.0
copy from source array,0.0
obtain from factory,0.0
retain in set,0.0
set to blob object,0.0
create with object,1.571
add at row,1.0
extract intersect region,1.0
return with result,1.6
extract intersect region,1.0
return for name of this type,0.0
write to output stream,1.8
parse out of string,2.0
write to output stream,1.8
set for modelmbeannotificationinfo,0.0
obtain for target corba object,0.0
replace at index,0.0
create with string,1.4
return for dragsource,1.0
update with contents of the current row of this resultset object,0.0
return from point2d,1.0
return with zeros,0.0
return for enumeration value,0.0
return for layout,1.833
return for object,2.077
acquire on region of file,0.0
apply to element,0.0
get for position,1.0
read from stream,1.382
obtain from input stream,1.5
associate to objectname,0.0
return for imagetypespecifier,1.0
query during invocation polling,0.0
obtain from system clock,2.048
set for compression,1.0
insert into queue,1.0
write to channel,1.8
set for pathname,1.0
install on child components of the jcomponent,1.0
get in days,1.0
create with parameters,1.0
remove from sizesequence,0.0
return with number of weeks,1.0
return with number of days,1.0
get for context,2.0
mark as daemon thread,0.0
open to resource,0.0
set to type,2.143
iterate over element tree,0.0
reset to beginning of the string,0.0
set to double,1.5
return in rfc string format,0.0
handle in marshaller,0.0
create for templates object,0.0
restore to state,1.0
return for class presentationdirection,1.0
read from inputstream,0.0
convert to byte,1.0
return in style,1.833
get for soapfault object,1.0
get from check box group,0.0
obtain for midi,1.8
return in use,1.0
retrieve in row of this resultset object,1.474
set for image,1.6
remove for key,1.895
return for calendar field of this gregoriancalendar instance,1.0
set between components,1.0
obtain from date,1.818
display for services,0.0
return for authority,0.0
obtain from clock,1.1
create between components,1.0
receive for invocation,0.0
return from defaults,1.095
return according to ieee point format bit layout,1.0
return for bands,1.0
add for receiving,0.0
add to subrange of the string,1.0
set to threshold value,1.0
set on event locator,1.0
obtain in data,1.667
retrieve in attribute,2.235
assign to glyph,0.0
obtain from text string,1.8
return for font,2.308
add to list of registered progress listeners,1.0
report to listeners,1.917
turn on channel,0.0
provide for rmiclassloader,0.0
convert in text,1.0
add to request object,1.0
draw around cells,1.0
set in databuffer,1.0
retrieve for resultset objects,1.0
return with time zone,1.5
return for class printquality,1.0
return for thumb,1.0
reconvert from client component,0.0
return for class printerstate,1.0
return according to object,2.077
get from crl,1.0
return for context,2.143
