query name,avg_round
set size of this component,1.0
set pane,1.0
return array of strings,0.0
set state,2.462
append time zone region,0.0
get value of the code attribute of the mlet tag,0.0
return start index of the subsequence,0.0
handle event,1.0
return lease duration,0.0
return enumeration of the keys,0.0
lay container,1.714
get space,0.0
add attribute,1.5
return drag cursor,0.0
return value,3.896
return float value,1.75
get file object,1.5
return completablefuture,1.778
return server,1.0
set object,1.742
specify keycode,0.0
return stream,2.421
convert argument,1.0
resize object,0.0
return name of this soapelement object,0.0
dispatch event,1.6
return array,4.408
enable mbeanservernotifications,0.0
get size of this scrolling list,0.0
return result of accumulating,0.0
push portion of an array of bytes,0.0
return name of the source,0.0
obtain mididevice object,0.0
return component,3.712
adjust object,1.0
invoke method,2.308
return control,1.0
add undoableedit,1.0
return biginteger,1.931
convert bytebuffer,1.0
write bit float,0.0
retrieve values of roles,0.0
get option type,0.0
return file descriptor,0.0
set sample,0.0
list locales,0.0
parse xml document,1.0
add look,0.0
get name,2.357
own object,0.0
set rollover state of this toolbar,0.0
map name,0.0
return number of capturing,1.0
return index number of this thread,0.0
return unicodescript constant,0.0
get localization resource bundle name,0.0
create transferable,0.0
wrap character sequence,0.0
get copy of the date symbols of this date format,0.0
return name of the algorithm of this certpathbuilder,0.0
return coordinate of the renderedimage,0.0
return copy of this period,1.0
log message,1.955
return string representation of the contents of this colormodelobject,0.0
return value,3.896
enter screen mode,0.0
uninstall keyboard actions,0.0
set identifier,1.333
create renderedimage instance of this image,0.0
reset crc-32,0.0
complete pass,0.0
return authorization,0.0
return number of accessible children,0.0
return function,1.667
return iterator,1.906
return root element,0.0
set layer property,0.0
locate child component,0.0
create view,1.583
return value of the modified header field,0.0
return detail message,1.0
obtain instance of yearmonth,1.5
set list of additional certification path checkers,0.0
support mark reset,0.0
obtain instance of month,1.0
return width of a tile,0.0
create texthitinfo,1.0
detect row update,0.0
obtain period,1.0
return string instance,0.0
get accessiblecontext,1.0
obtain interfacedef,0.0
register servant,0.0
read interface,0.0
return value,3.896
compare mbeanoperationinfo,0.0
create enum set,0.0
return subset of the table,0.0
retrieve future,1.0
return advance of this graphicattribute,0.0
create instance of propertychangelistener,0.0
remove menu item,1.5
compute region of the renderedimage,0.0
return array of class objects,0.0
clean connection,0.0
select text,1.0
create port,0.0
get calendar type of the underlying calendar system,0.0
return method list,0.0
return copy of this date,1.0
return array of the objects,1.947
convert biginteger,1.6
set position of relative text,1.0
skip number of characters,0.0
get caret location,0.0
set position of relative text,1.0
return optionalint,1.0
compare arguments,0.0
log message,1.955
get rectangle of this rectangle,0.0
retrieve element of this deque,2.0
return string representation of the tag,0.0
return field,1.0
return socketpermission object,0.0
return class,1.741
initialize factory,1.0
add listener,1.429
get pane,1.0
return flag,1.75
return node,1.533
fetch java command options,0.0
set loading priority,0.0
return collection,1.75
return array of the hyperlinklisteners,0.0
return name of the role,0.0
set text,2.375
close tls connection,0.0
set bounds of the thumb,0.0
return path,2.0
return value of this node,0.0
get chronology of this date time,0.0
set opacity of the window,0.0
retrieve term,1.0
create ui object,1.0
return parent node,0.0
convert hit,0.0
uninstall listeners,1.0
call method of this file input stream,0.0
get commands,1.0
return number of name value pairs,0.0
get value of the designated column,0.0
get mime type of the data,0.0
return completionstage,1.0
set criterion,1.0
return number of viewable nodes,0.0
enable component,2.4
return count of elements,0.0
compare date time,1.0
get inset,1.0
return object,2.077
return array,4.408
get actions,0.0
set urlstreamhandlerfactory,0.0
stop editing session,1.0
add element,1.571
remove occurrence of the specified element,1.667
set glasspane property,0.0
convert biginteger,1.6
return string representation of this jobattributes,0.0
return string,4.137
paint background of a menu bar,0.0
return list,1.667
occur event,1.8
return hashcode,1.0
return value,3.896
set parameter,1.186
parse declarations,0.0
drag image support,0.0
return file description,0.0
perform layout,1.0
paint background of a panel,0.0
return array of the number of bits,0.0
return list index,1.0
return breakiterator instance,1.0
initialize cipher,0.0
return path,2.0
create compound name,0.0
retrieve value of a jdbc date,0.0
create copy of this textlayout,0.0
remove set of attributes,1.0
return view of the keys,1.833
report end index of region,0.0
handle relation,0.0
return hash code value,1.078
set rowsorter,0.0
log method entry,1.0
adjust type of join,0.0
set criterion,1.0
make copy of this pageformat,0.0
compare specification version,0.0
get information,0.0
return copy of this offsetdatetime,1.0
determine integer value of the system property,0.0
remove propertychangelistener,1.333
return string representation of the float argument,1.0
log info message,0.0
return index of the first character of the run,1.0
return number of unicode code points,1.0
cause sort,0.0
return coordinate of the components origin,0.0
return collection,1.75
return array of typevariable objects,0.0
retrieve attribute,2.235
search range of the specified array of floats,0.0
wipe key,0.0
enforce error checking,0.0
return thread group,0.0
remove action listener,1.625
get date time pattern characters,0.0
update region of a thumbnail image,0.0
return component,3.712
return field values,0.0
get value,1.474
treat case,1.0
update checksum,1.8
return serversocketchannel object,0.0
get gap,1.0
return base name of this bundle,0.0
return name of the encoding format,1.0
put method,0.0
update field of the given object,1.5
return lookup object,1.0
return string,4.137
set parameter,1.186
change state of the poa manager,1.0
return hashcode,1.0
get command name of the action event,0.0
return reference,1.538
produce method handle,1.636
sort array of objects,1.0
read target of a symbolic link,0.0
return class name,1.0
visit type,1.667
return int,1.733
initialize generator,1.375
create spliterator,2.773
combine time,1.429
return copy of this offsetdatetime,1.0
treat case of attribute ids,0.0
return permissioncollection object,1.4
get value of the specified field,1.5
return index,1.86
read file owner,0.0
set parameter,1.186
return hash code,1.386
update column,1.32
get size of the largest ssl tls packet,0.0
return string representation of this jinternalframe,0.0
write attribute,1.235
open socket channel,1.0
set executor,1.0
stash html render,0.0
return layerui,0.0
return value of the property,1.0
return value,3.896
get value of the named boolean field,0.0
retrieve description of optimal set of columns,0.0
force components,0.0
get layout manager,0.0
return name of the entity,0.0
perform operations,0.0
return tableheader,0.0
return string object,2.722
return index,1.86
return control color of the current theme,0.0
set tablemodel,0.0
write namespace,0.0
paint border of a text area,0.0
return number of bits,1.0
set parameter,1.186
get dataflavors of the transferable operand of this operation,0.0
set syncprovider object,0.0
return index,1.86
remove item,1.0
write len characters,0.0
obtain date,1.818
convert string argument,1.0
set desktopmanger,0.0
test file,0.0
obtain format,1.0
return number of seed bytes,0.0
get resize weight,0.0
get value of the specified field,1.5
create databuffer,0.0
paint region,1.0
return indices of all selected columns,0.0
create endpoint object,1.0
set midi tick,1.0
modify thread,0.0
return string,4.137
get enumeration of known factories,0.0
set location of the upper left corner of the popup menu,0.0
return optionaldouble,1.0
return type name,0.0
create character entity,0.0
return date,1.0
return stream,2.421
remove occurrence of the specified element,1.667
return writableraster,1.0
return value of the specified attribute name,0.0
append url,0.0
set angle of this arc,1.5
return day adjuster,1.0
return width of the tablecolumn,1.0
return length of the data,0.0
read input byte,0.0
draw line,1.0
find class,1.75
return number of characters,1.429
set locale of this beancontext,0.0
return valid,0.0
obtain instance of instant,1.0
fetch element,1.333
create directory,2.429
set value of the usecaches field of this urlconnection,0.0
concatenate string,0.0
set state of this jtree,0.0
return curve,1.0
return number of unicode code points,1.0
get objects,0.0
add elements,0.0
get blink rate of the caret,0.0
write array of unsigned shorts,0.0
set location of the framing rectangle of this shape,1.0
return hash code value,1.078
set input source,1.667
add value,1.0
return collection,1.75
return hash code value,1.078
cancel editing session,0.0
enable component,2.4
return string representation of this jtree,0.0
parse string argument,1.308
